time_s,vehicle_id,x_m,y_m,speed_mps,lane_id,edge_id,warning_received
8.5,3,575.7242915836521,451.88369953430913,11.09071744699939,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
8.5,4,747.0047316151312,461.7541674586803,9.33783306359036,1278204168#0_0,1278204168#0,False
8.5,5,506.88889850447066,298.4510447570767,6.777910020952347,722054809#1_1,722054809#1,False
8.6,1,606.9990704179626,421.5517865772482,9.117227111709122,817119562#4_0,817119562#4,False
8.6,3,575.1376156818587,452.8468429112602,11.278095901908584,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
8.6,4,746.5709529179682,462.5965718839517,9.478229972179532,:6789110966_0_0,:6789110966_0,False
8.6,5,506.4336267435825,297.91814965474435,7.007827364993515,722054809#1_1,722054809#1,False
8.7,1,606.4290368229074,420.8985611842551,8.667227111709122,817119562#4_0,817119562#4,False
8.7,3,574.5399195735972,453.82807811512964,11.489945314891868,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
8.7,4,746.1294996978861,463.45514625686707,9.660531366522909,:6789110966_0_0,:6789110966_0,False
8.7,5,505.96749644624106,297.37254464727044,7.174968741724967,722054809#1_1,722054809#1,False
8.8,1,605.8885992121814,420.2792510704,8.217227111709123,817119562#4_0,817119562#4,False
8.8,3,573.93520592703,454.82083398231777,11.624848537891868,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
8.8,4,745.6785270794929,464.3322347351594,9.868848900051807,:6789110966_0_0,:6789110966_0,False
8.8,5,505.4855739544794,296.8084548933559,7.41805206408049,722054809#1_1,722054809#1,False
8.9,1,605.3777575857845,419.69385623568303,7.767227111709123,817119562#4_0,817119562#4,False
8.9,3,573.3205927476484,455.82984187116864,11.81515442930837,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
8.9,4,745.22740225784,465.2285201636394,10.040970602507722,:6789110966_0_0,:6789110966_0,False
8.9,5,504.992818611706,296.23168529908145,7.584798074446385,722054809#1_1,722054809#1,False
9.0,1,604.8965119437166,419.1423766801042,7.317227111709123,817119562#4_0,817119562#4,False
9.0,3,572.6938588913579,456.8587482246632,12.048158982859224,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.0,4,744.7718646229921,466.1449546996276,10.240832441153023,:6789110966_0_0,:6789110966_0,False
9.0,5,504.49036352505044,295.6435621651132,7.734102591991191,722054809#1_1,722054809#1,False
9.0,9,484.01,276.6,0.0,722054809#2_0,722054809#2,False
9.1,1,604.4448622859779,418.6248124036634,6.867227111709123,817119562#4_0,817119562#4,False
9.1,3,572.0547710844324,457.9079360073025,12.285647926246513,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.1,4,744.3351321034525,467.09470530768306,10.461925814577397,:6789110966_0_0,:6789110966_0,False
9.1,5,503.9728990767776,295.0378705896512,7.9651360627848184,722054809#1_1,722054809#1,False
9.1,9,483.99354136376905,276.580741346817,0.25350397381396034,:411926622_1_0,:411926622_1,False
9.2,1,604.0228086125683,418.14116340636076,6.417227111709122,817119562#4_0,817119562#4,False
9.2,3,571.4059986381203,458.97302302196215,12.471822765613672,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.2,4,743.8984824961353,468.0687698163136,10.681598954246864,:6789110966_0_0,:6789110966_0,False
9.2,5,503.4467218532767,294.4219807202345,8.09924854221777,722054809#1_1,722054809#1,False
9.2,9,483.96039151934457,276.54195190230365,0.5105901348700785,:411926622_1_0,:411926622_1,False
9.3,1,603.8771612069361,417.98133732900226,5.967227111709122,:6773182783_0_0,:6773182783_0,False
9.3,3,570.744823386337,460.05847167054753,12.710250880918231,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.3,4,743.4839273607597,469.07028932344105,10.846602719858772,:6789110966_0_0,:6789110966_0,False
9.3,5,502.9051327090685,293.78805121434567,8.336478454016847,722054809#1_1,722054809#1,False
9.3,9,483.91249196826584,276.48590346494177,0.7377723386073516,:411926622_1_0,:411926622_1,False
9.4,1,604.2050718748961,418.37691210304934,5.517227111709122,:6773182783_0_0,:6773182783_0,False
9.4,3,570.0752190123187,461.1577583738905,12.87229000446596,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.4,4,743.0632798825898,470.0901610393814,11.03941067146791,:6789110966_0_0,:6789110966_0,False
9.4,5,502.34808366346647,293.13602591064324,8.574446914515224,722054809#1_1,722054809#1,False
9.4,9,483.85086837701056,276.4137961921866,0.9491567250607066,:411926622_1_0,:411926622_1,False
9.5,1,604.2628770285271,418.44354095818716,5.067227111709122,817119562#5_0,817119562#5,False
9.5,3,569.3928367310593,462.27802251416745,13.117928972847059,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.5,4,742.6369669754355,471.12798676174117,11.224174550524465,1278204168#1_0,1278204168#1,False
9.5,5,501.7780017134418,292.4687456064495,8.775057521420763,722054809#1_1,722054809#1,False
9.5,9,483.775935036124,276.3261148555476,1.154160005688223,:411926622_1_0,:411926622_1,False
9.6,1,603.9233724858126,418.09324835004753,4.871387158914085,:4612970107_0_0,:4612970107_0,False
9.6,3,568.7009661250805,463.41386359749583,13.300329913140505,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.6,4,742.2051735398157,472.18483288786865,11.417042728520016,1278204168#1_0,1278204168#1,False
9.6,5,501.19627222718947,291.78783187373415,8.95434367558942,722054809#1_1,722054809#1,False
9.6,9,483.6874666994878,276.2225958890273,1.362632637317459,:411926622_1_0,:411926622_1,False
9.7,1,603.5837625358084,417.7434245669606,4.869892306740011,:4612970107_0_0,:4612970107_0,False
9.7,3,567.9977741372682,464.56829094608196,13.517969038374487,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.7,4,741.7662635087751,473.2590974036272,11.605212504388316,1278204168#1_0,1278204168#1,False
9.7,5,500.60549529089025,291.0963281105518,9.093607678914209,722054809#1_1,722054809#1,False
9.7,9,483.5864553461281,276.104400031569,1.555826322287407,:411926622_1_0,:411926622_1,False
9.8,1,603.2487629458604,417.39834980137505,4.803781296245369,:4612970107_0_0,:4612970107_0,False
9.8,3,567.2828509202598,465.7419774046281,13.743486956383332,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.8,4,741.3203260076606,474.35056216818845,11.791025718503649,1278204168#1_0,1278204168#1,False
9.8,5,499.99940976457805,290.386905659363,9.329247060111024,722054809#1_1,722054809#1,False
9.8,9,483.4706353624252,275.96887623321123,1.783916097532036,:411926622_1_0,:411926622_1,False
9.9,1,602.9095234962141,417.0574771795028,4.810696443016722,:4612970107_0_0,:4612970107_0,False
9.9,3,566.5604714906883,466.92790469618836,13.886823132447663,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
9.9,4,740.8692392639766,475.4546300818788,11.927176751812937,1278204168#1_0,1278204168#1,False
9.9,5,499.3765165242263,289.6578097971204,9.587961894872365,722054809#1_1,722054809#1,False
9.9,9,483.34040363838847,275.81648890467034,2.0058927785241196,:411926622_1_0,:411926622_1,False
10.0,1,602.4983943219831,416.8060428084856,4.81358567097698,:4612970107_0_0,:4612970107_0,False
10.0,3,565.8311924753385,468.1251590088959,14.019458868556887,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.0,4,740.4084592969274,476.5824228712114,12.183475102385987,1278204168#1_0,1278204168#1,False
10.0,5,498.73924746227266,288.9118870512849,9.809243521958356,722054809#1_1,722054809#1,False
10.0,9,483.19849639072976,275.650439760107,2.1857249099962703,:411926622_1_0,:411926622_1,False
10.1,1,602.0914755544052,416.55718339690895,4.764289356330491,:4612970107_0_0,:4612970107_0,False
10.1,3,565.092097298471,469.33852847295674,14.208162053136386,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.1,4,739.9426862548687,477.7224365781076,12.315496911953218,1278204168#1_0,1278204168#1,False
10.1,5,498.0858466411546,288.1470820988439,10.057553636993047,722054809#1_1,722054809#1,False
10.1,9,483.0474755326246,275.47372655684705,2.326097200358338,:411926622_1_0,:411926622_1,False
10.2,1,601.682315800273,416.32612592339257,4.727700005435885,:4612970107_0_0,:4612970107_0,False
10.2,3,564.3445574042499,470.56576159421655,14.370500972950596,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.2,4,739.4679232979043,478.8844537615703,12.553199095767472,1278204168#1_0,1278204168#1,False
10.2,5,497.42118997563347,287.36910219273716,10.230810625895623,722054809#1_1,722054809#1,False
10.2,9,482.88628701699145,275.28511592859587,2.4827044399592597,:411926622_1_0,:411926622_1,False
10.3,1,601.2551860662725,416.28221538999065,4.288810713892604,:4612970107_0_0,:4612970107_0,False
10.3,3,563.5851248167894,471.8125189002821,14.599122831248444,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.3,4,738.9833336619325,480.0705224631551,12.813026144660093,1278204168#1_0,1278204168#1,False
10.3,5,496.74682255790333,286.5797558617021,10.380284590483875,722054809#1_1,722054809#1,False
10.3,9,482.71609414339457,275.08596908065255,2.6213939700902014,:411926622_1_0,:411926622_1,False
10.4,1,600.872872574611,416.24291213383856,3.838810713892604,:4612970107_0_0,:4612970107_0,False
10.4,3,562.8139417294107,473.07856695297204,14.825011204315581,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.4,4,738.4922800455984,481.27241223111486,12.98394013710275,1278204168#1_0,1278204168#1,False
10.4,5,496.05806788354073,285.7735692623831,10.601742232705233,722054809#1_1,722054809#1,False
10.4,9,482.5344695491361,274.8734456964995,2.7974709289937785,:411926622_1_0,:411926622_1,False
10.5,1,600.5489225841607,416.27532658551206,3.388810713892604,:4612970107_0_0,:4612970107_0,False
10.5,3,562.0314518043854,474.3631773937884,15.042370736102805,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.5,4,737.9940192241153,482.4919421626659,13.174505723218449,1278204168#1_0,1278204168#1,False
10.5,5,495.3565233656064,284.9524121650352,10.798611495145828,722054809#1_1,722054809#1,False
10.5,9,482.3393032510064,274.6450768331279,3.0060468823949376,:411926622_1_0,:411926622_1,False
10.6,1,600.2908329544573,416.41659669861286,2.938810713892604,:4612970107_0_0,:4612970107_0,False
10.6,3,561.2359526663851,475.6691450051958,15.292456262185935,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.6,4,737.4900251282717,483.7255047040206,13.326099130962524,1278204168#1_0,1278204168#1,False
10.6,5,494.63972482000986,284.1134002448532,11.033411018552956,722054809#1_1,722054809#1,False
10.6,9,482.13075586607437,274.401050432502,3.2121489330611697,:411926622_1_0,:411926622_1,False
10.7,1,600.0677281585101,416.53871721849976,2.540445989263863,:4612970107_0_0,:4612970107_0,False
10.7,3,560.4309111887674,476.99077823568683,15.47589556999481,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.7,4,736.9776203956147,484.97965289629366,13.548484632805469,1278204168#1_0,1278204168#1,False
10.7,5,493.91344047348343,283.2632852049711,11.179422392519422,722054809#1_1,722054809#1,False
10.7,9,481.907914912797,274.14029877762977,3.4323054712263437,:411926622_1_0,:411926622_1,False
10.8,1,599.8828427392989,416.639917658489,2.105250224291768,:4612970107_0_0,:4612970107_0,False
10.8,3,559.6153498893584,478.3296818136629,15.678125725812043,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.8,4,736.4568916760996,486.2541746573596,13.768579024686025,1278204168#1_0,1278204168#1,False
10.8,5,493.1785492103955,282.40309577858875,11.311905429223783,722054809#1_1,722054809#1,False
10.8,9,481.67415261030607,273.86676778467347,3.6005214391972435,:411926622_1_0,:411926622_1,False
10.9,1,599.7374768212306,416.7194863715369,1.6552502242917682,:4612970107_0_0,:4612970107_0,False
10.9,3,558.7916409585193,479.68196132411845,15.834753547683123,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
10.9,4,735.9291673908547,487.54581857900473,13.953548656596814,1278204168#1_0,1278204168#1,False
10.9,5,492.4293623615366,281.5261733845665,11.531952016274674,722054809#1_1,722054809#1,False
10.9,9,481.4254562766238,273.5757621162154,3.8305426997037166,:411926622_1_0,:411926622_1,False
11.0,1,597.4443452860306,414.46565471396946,1.2218077886826715,703307400_1,703307400,False
11.0,3,557.9605991374151,481.04627920988673,15.975719009865772,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.0,4,735.3960034325952,488.85077649960965,14.097378956253651,1278204168#1_0,1278204168#1,False
11.0,5,491.66338374601094,280.62959624587313,11.790421379111006,722054809#1_1,722054809#1,False
11.0,9,481.16196132361586,273.2674402209945,4.058478280354526,:411926622_1_0,:411926622_1,False
11.1,1,597.3387544350463,414.56017074918,1.4403112089043555,:4649999511_4_0,:4649999511_4,False
11.1,3,557.119286275434,482.4274590205522,16.173166669925905,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.1,4,734.8543149996411,490.17659869770284,14.322774443537472,1278204168#1_0,1278204168#1,False
11.1,5,490.8837905272314,279.7170832288375,11.999985857829682,722054809#1_1,722054809#1,False
11.1,9,480.8869404167879,272.94563152503815,4.236006664503135,:411926622_1_0,:411926622_1,False
11.2,1,597.19170458477,414.63056695409944,1.629157935124524,:4649999511_4_0,:4649999511_4,False
11.2,3,556.2704913502583,483.8209221031055,16.316999791406328,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.2,4,734.3063408964365,491.5178055350851,14.488973741414501,1278204168#1_0,1278204168#1,False
11.2,5,490.11614533693825,278.81855536618633,11.816074339089122,722054809#1_1,722054809#1,False
11.2,9,480.5971997478157,272.6065988750375,4.4627276482360925,:411926622_1_0,:411926622_1,False
11.3,1,597.0281928197429,414.708843862889,1.8115386651512329,:4649999511_4_0,:4649999511_4,False
11.3,3,555.4120679153682,485.23019226983087,16.502095609421144,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.3,4,733.7523630613447,492.87370694691856,14.647718311924963,1278204168#1_0,1278204168#1,False
11.3,5,489.377734926803,277.954246782002,11.366074339089122,722054809#1_1,722054809#1,False
11.3,9,480.2949170232831,272.25289045877946,4.655906528900147,:411926622_1_0,:411926622_1,False
11.4,1,596.850283846806,414.79401305206096,1.9710446113719335,:4649999511_4_0,:4649999511_4,False
11.4,3,554.5418116210035,486.65888839252005,16.729567239905943,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.4,4,733.1978772603482,494.23085164258714,14.661149429584608,1278204168#1_0,1278204168#1,False
11.4,5,488.6685592968255,277.12415747628427,10.916074339089123,722054809#1_1,722054809#1,False
11.4,9,479.97595657132,271.87966702536204,4.912785052642927,:411926622_1_0,:411926622_1,False
11.5,1,596.6556689352308,414.88717976504904,2.1561288698397227,:4649999511_4_0,:4649999511_4,False
11.5,3,553.6620210045024,488.10323697202796,16.912852421870692,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.5,4,732.6604104940219,495.5463410017499,14.211149429584609,1278204168#1_0,1278204168#1,False
11.5,5,487.9883281086456,276.32794760829756,10.470543408513207,722054809#1_1,722054809#1,False
11.5,9,479.6434883799948,271.4906378554296,5.120837868046716,:411926622_1_0,:411926622_1,False
11.6,1,596.4424619240899,414.98924695123355,2.3621098108695935,:4649999511_4_0,:4649999511_4,False
11.6,3,552.7730188661836,489.56270806842014,17.089932179443778,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.6,4,732.1399627623659,496.8201750244069,13.76114942958461,1278204168#1_0,1278204168#1,False
11.6,5,487.33197709941965,275.5638029886826,10.026020128171098,722054809#2_1,722054809#2,False
11.6,9,479.2949730669423,271.08283155550924,5.368003493987259,:411926622_1_0,:411926622_1,False
11.7,1,596.1874966809037,414.9602558428895,2.605937817789533,:4649999511_4_0,:4649999511_4,False
11.7,3,551.8758875390992,491.0355248200465,17.246205464612935,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.7,4,731.635878922452,498.05395722096097,13.328472052369953,1278204168#1_0,1278204168#1,False
11.7,5,486.71118682904165,274.8373462893041,9.576020128171098,722054809#2_1,722054809#2,False
11.7,9,478.93256889095494,270.65877355705106,5.581926561265488,:411926622_1_0,:411926622_1,False
11.8,1,595.9084490649715,414.91255539572165,2.8289422862175035,:4649999511_4_0,:4649999511_4,False
11.8,3,550.9662135116207,492.5289328705087,17.487322881368232,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.8,4,731.1488141172082,499.24608408100926,12.878472052369954,1278204168#1_0,1278204168#1,False
11.8,5,486.13057178796475,274.13485068471743,9.126020128171099,:411926622_3_0,:411926622_3,False
11.8,9,478.5558200687951,270.21793053693034,5.802869825134755,:411926622_1_0,:411926622_1,False
11.9,1,595.60970201717,414.86148752430256,3.0286521301571394,:4649999511_4_0,:4649999511_4,False
11.9,3,550.0482765736161,494.0359061066606,17.646166796819088,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
11.9,4,730.6787683466348,500.3965556045518,12.428472052369955,1278204168#1_0,1278204168#1,False
11.9,5,485.5611355892094,273.4260660506172,9.096197362987462,:411926622_3_0,:411926622_3,False
11.9,9,478.1686274433552,269.7648669669136,5.963730396816742,:411926622_1_0,:411926622_1,False
12.0,1,595.2951979916284,414.8077261524151,3.1883939737956153,:4649999511_4_0,:4649999511_4,False
12.0,12,670.4589082969432,494.30633187772924,0.0,817119562#2_0,817119562#2,False
12.0,3,549.121794816196,495.55690733714846,17.8104300510951,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
12.0,4,730.2257416107317,501.5053717915885,11.978472052369955,1278204168#1_0,1278204168#1,False
12.0,5,484.9931054499087,272.71903155698607,9.073736911174512,:411926622_3_0,:411926622_3,False
12.0,9,477.76996337624695,269.29838038216445,6.140419158115752,:411926622_1_0,:411926622_1,False
12.1,1,594.996073149167,414.6476438895003,3.417378412451513,:4649999511_4_0,:4649999511_4,False
12.1,12,670.4418989140762,494.2868222884675,0.2588644546561409,817119562#2_0,817119562#2,False
12.1,3,548.1862962923278,497.0927113554438,17.98376588509862,722054811#0-AddedOnRampEdge_1,722054811#0-AddedOnRampEdge,False
12.1,4,729.7894299236272,502.5732766698519,11.536509737518836,1278204168#1_0,1278204168#1,False
12.1,5,484.42323058060606,272.0097009039568,9.103204704432885,:411926622_3_0,:411926622_3,False
12.1,9,477.35485456493,268.81265139962767,6.393709160201021,:411926622_1_0,:411926622_1,False
